n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilité;observations;date_maj;source
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*3*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*11*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*6*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*16*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*5*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*4*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*10*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*5*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*13*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*6*_*_*_;PCD;Parking PCD, Aéroport de Roissy-CDG;93073;2.566858;49.003828;2;FR*SOD*E*GADP*6*7*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*3*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*12*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*7*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*3*_*_*_;P2;Parking P2, Aéroport de Orly;91479;2.361717;48.729857;2;FR*SOD*E*GADP*3*3*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*1*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*10*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*8*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*10*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*6*_*_*_;PCD;Parking PCD, Aéroport de Roissy-CDG;93073;2.566858;49.003828;2;FR*SOD*E*GADP*6*8*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*8*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*6*_*_*_;PCD;Parking PCD, Aéroport de Roissy-CDG;93073;2.566858;49.003828;2;FR*SOD*E*GADP*6*1*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*13*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*3*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*1*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*6*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*1*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*7*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*2*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*6*_*_*_;PCD;Parking PCD, Aéroport de Roissy-CDG;93073;2.566858;49.003828;2;FR*SOD*E*GADP*6*2*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*8*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*4*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*2*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*15*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*3*_*_*_;P2;Parking P2, Aéroport de Orly;91479;2.361717;48.729857;2;FR*SOD*E*GADP*3*1*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*3*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*6*_*_*_;PCD;Parking PCD, Aéroport de Roissy-CDG;93073;2.566858;49.003828;2;FR*SOD*E*GADP*6*3*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*6*_*_*_;PCD;Parking PCD, Aéroport de Roissy-CDG;93073;2.566858;49.003828;2;FR*SOD*E*GADP*6*6*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*15*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*1*_*_*_;P1;Parking P1, Aéroport de Roissy-CDG;77282;2.541442;49.013870;2;FR*SOD*E*GADP*1*4*1*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*5*_*_*_;PG;Parking PG, Aéroport de Roissy-CDG;77294;2.605804;49.005505;2;FR*SOD*E*GADP*5*9*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2018/11/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*2*_*_*_;PEF;Parking PEF, Aéroport de Roissy-CDG;77291;2.576883;49.004442;2;FR*SOD*E*GADP*2*7*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
Aéroports de Paris SA;Sodetrel;Paris Aéroports;FR*SOD*P*GADP*3*_*_*_;P2;Parking P2, Aéroport de Orly;91479;2.361717;48.729857;2;FR*SOD*E*GADP*3*2*2*_;3,7kW;T2 - E/F;Gratuit;24h/24;Accès libre sans badge;2017/12/20;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-paris-aeroports/#resource-f63cf765-8aa2-47d1-ba7e-5e3d2828daf7
BOEN SUR LIGNON;SIEL42;MOBILOIRE;FRS42P42019A1;parking place de l'hôtel de ville;Place de l'hôtel de ville;42019;4.004013;45.745567;2;FRS42E42019A12;22;E/F-T2;gratuit jusqu'au 30/06/2018;24/24 - 7/7;En service;2017/03/26;https://www.data.gouv.fr/fr/datasets/reseau-mobiloire-irve-publique-du-departement-de-la-loire/#resource-6e0cf76e-bc80-49e4-92cd-ce2bf4d70aac
BOEN SUR LIGNON;SIEL42;MOBILOIRE;FRS42P42019A1;parking place de l'hôtel de ville;Place de l'hôtel de ville;42019;4.004013;45.745567;2;FRS42E42019A11;22;E/F-T2;gratuit jusqu'au 30/06/2018;24/24 - 7/7;En service;2017/03/26;https://www.data.gouv.fr/fr/datasets/reseau-mobiloire-irve-publique-du-departement-de-la-loire/#resource-6e0cf76e-bc80-49e4-92cd-ce2bf4d70aac
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*17*_*_*_;La roquette sur Siagne Parking St Jean;Avenue de la R‚publique;6108;6.947942;43.580188;2;FR*A17*E*WIIZ*17*1*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/05/14;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*66*_*_*_;Mouans Sartoux Parking de la Gare;Rue de la Gare;6084;6.973192;43.620225;2;FR*A17*E*WIIZ*66*1*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/03/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*81*_*_*_;St Vallier de Thiey Parking Espace du Thiey;Chemin de la Siagne;6130;6.847364;43.700354;2;FR*A17*E*WIIZ*81*1*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/03/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*80*_*_*_;Peymeinade Parking St Marc;Avenue du Dr Belletrud;6095;6.875872;43.639107;2;FR*A17*E*WIIZ*80*1*2*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/03/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*66*_*_*_;Mouans Sartoux Parking de la Gare;Rue de la Gare;6084;6.973192;43.620225;2;FR*A17*E*WIIZ*66*2*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/03/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*12*_*_*_;Grasse Stade de la Paoute;Route Napol‚on;6069;6.952294;43.632512;2;FR*A17*E*WIIZ*12*1*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/05/14;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*21*_*_*_;Grasse Parking Place du Cours Honor‚ Cresp;Place du Cours Honor‚ Cresp;6069;6.920399;43.656431;2;FR*A17*E*WIIZ*21*1*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/06/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*20*_*_*_;Auribeau-sur-Siagne Parking du Bayle;Rue Jean Giono;6007;6.913658 ;43.607715;2;FR*A17*E*WIIZ*20*1*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/05/14;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*12*_*_*_;Grasse Stade de la Paoute;Route Napol‚on;6069;6.952294;43.632512;2;FR*A17*E*WIIZ*12*1*2*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/05/14;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*90*_*_*_;Peymeinade Parking Complexe Sportif;Chemin du Stade;6095;6.873651;43.638214;2;FR*A17*E*WIIZ*90*1*2*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/06/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*13*_*_*_;Grasse Parking Place Fr‚d‚ric Mistral;Place Fr‚d‚ric Mistral;6069;6.912976;43.639540;2;FR*A17*E*WIIZ*13*1*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/05/14;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*25*_*_*_;Speracedes Parking Mairie;Boulevard Dr Sauvy;6137;6.856883;43.648015;2;FR*A17*E*WIIZ*25*1*2*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/03/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*3*_*_*_;P‚gomas Parking Parchois;D109A;6090;6.926410;43.594130;2;FR*A17*E*WIIZ*3*1*1*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/05/14;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*14*_*_*_;Grasse Parking Rue de l'ancien palais de justice;Rue de l'ancien palais de justice;6069;6.920752;43.657752;2;FR*A17*E*WIIZ*14*1*2*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/05/14;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
CAPG;Sodetrel;WiiiZ;FR*A17*P*WIIZ*65*_*_*_;Grasse Parking Alambic;Rond Point de l'Alambic;6069;6.936605;43.640909;2;FR*A17*E*WIIZ*65*1*2*_;22kW;T2 - E/F;Payant (badge, appli et QR code);24h/24;RAS;2018/03/07;https://www.data.gouv.fr/fr/datasets/infrastructures-de-recharge-pour-vehicules-electriques-irve-1/#resource-540cbce0-47a6-4c74-b884-37663bbf9576
